Wall time,Step,Value
1715120519.56306,23400,0.706055223941803
1715120624.84471,23500,0.7013502717018127
1715120729.969462,23600,0.705985426902771
1715120835.839826,23700,0.7150540947914124
1715120941.66662,23800,0.7136057019233704
1715121048.303381,23900,0.743010938167572
1715121154.814239,24000,0.7680274844169617
1715121261.949271,24100,0.7282974123954773
1715121368.200767,24200,0.7392058372497559
1715121474.836802,24300,0.720564603805542
1715121581.533035,24400,0.7071712613105774
1715121688.393922,24500,0.7245787978172302
1715121795.008982,24600,0.7072162628173828
1715121901.52617,24700,0.6929988861083984
1715122008.317091,24800,0.7053880095481873
1715122115.054915,24900,0.6982989311218262
1715122221.850873,25000,0.6932256817817688
1715122329.166832,25100,0.7262861132621765
1715122435.942227,25200,0.7310748100280762
1715122542.878681,25300,0.715787947177887
1715122649.622678,25400,0.7259505391120911
1715122756.26119,25500,0.7087361216545105
1715122862.779776,25600,0.6929088830947876
1715122969.584857,25700,0.7076740264892578
1715123076.08747,25800,0.7220005989074707
1715123182.618044,25900,0.7081227898597717
1715123289.340302,26000,0.6979151964187622
1715123396.919156,26100,0.6746284365653992
1715123503.465939,26200,0.7107377648353577
1715123609.978857,26300,0.7355819940567017
1715123716.4848,26400,0.7119096517562866
1715123823.319744,26500,0.7117993831634521
1715123929.804851,26600,0.7289698719978333
1715124036.307263,26700,0.6993075609207153
1715124142.99693,26800,0.7012010812759399
1715124249.439877,26900,0.7359910011291504
1715124355.196755,27000,0.7187555432319641
1715124462.454697,27100,0.7036353349685669
1715124568.682553,27200,0.6957621574401855
1715124674.757471,27300,0.6782581210136414
1715124780.746033,27400,0.6926534175872803
1715124886.793594,27500,0.7150223255157471
1715124993.251385,27600,0.6915719509124756
1715125099.232823,27700,0.6879640817642212
1715125205.660719,27800,0.6842405796051025
1715125311.936746,27900,0.678668737411499
1715125418.129876,28000,0.7042235732078552
1715125525.455469,28100,0.7304943203926086
1715125631.896183,28200,0.7162345051765442
1715125737.882413,28300,0.6860556602478027
1715125844.225745,28400,0.691868007183075
1715125950.755373,28500,0.6706439852714539
1715126056.640678,28600,0.6755656599998474
1715126163.143109,28700,0.7201394438743591
1715126269.381162,28800,0.7056381106376648
1715126375.735713,28900,0.7084588408470154
1715126482.100493,29000,0.6963742971420288
1715126588.981241,29100,0.675571620464325
1715126695.350345,29200,0.6798151135444641
1715126802.027411,29300,0.6905414462089539
1715126908.47342,29400,0.6824057102203369
1715127014.813759,29500,0.6844388842582703
1715127121.494519,29600,0.6872984170913696
1715127228.312236,29700,0.6721093058586121
1715127334.909017,29800,0.6981754899024963
1715127441.71526,29900,0.7347503900527954
1715127548.033371,30000,0.7060690522193909
