Wall time,Step,Value
1714692788.021888,100,3.2435381412506104
1714692916.796618,200,2.3936760425567627
1714693045.672931,300,2.1180381774902344
1714693174.450815,400,2.10591197013855
1714693303.272564,500,1.9138795137405396
1714693432.197696,600,1.7445309162139893
1714693561.152597,700,1.6851235628128052
1714693690.110774,800,1.7231111526489258
1714693819.069511,900,1.6120045185089111
1714693948.041729,1000,1.6032863855361938
1714694078.443125,1100,1.594454288482666
1714694207.529847,1200,1.5368103981018066
1714694336.584442,1300,1.5339875221252441
1714694465.576823,1400,1.4831268787384033
1714694594.640678,1500,1.4963551759719849
1714694723.786921,1600,1.4667948484420776
1714694852.704895,1700,1.470693826675415
1714694981.840554,1800,1.4470338821411133
1714695110.974491,1900,1.4577609300613403
1714695239.950706,2000,1.4194064140319824
1714695369.819538,2100,1.4156768321990967
1714695498.814587,2200,1.4399830102920532
1714695627.840137,2300,1.4798470735549927
1714695756.699598,2400,1.3561575412750244
1714695885.74166,2500,1.4304310083389282
1714696014.758389,2600,1.4109584093093872
1714696143.671203,2700,1.3958812952041626
1714696272.717463,2800,1.5636775493621826
1714696401.824361,2900,1.449082612991333
1714696530.792355,3000,1.3349659442901611
1714696660.710585,3100,1.3291783332824707
1714696789.779412,3200,1.2896815538406372
1714696918.805577,3300,1.3089933395385742
1714697047.952246,3400,1.3166393041610718
1714697177.077536,3500,1.3364968299865723
1714697306.2225,3600,1.3068984746932983
1714697435.292256,3700,1.3085412979125977
1714697564.405575,3800,1.2633365392684937
1714697693.501791,3900,1.2660937309265137
1714697822.526098,4000,1.2528636455535889
1714697952.58077,4100,1.2084872722625732
1714698081.883513,4200,1.2683937549591064
1714698211.045677,4300,1.2549937963485718
1714698340.072172,4400,1.2803747653961182
1714698469.146721,4500,1.2358596324920654
1714698598.245139,4600,1.3168013095855713
1714698727.499862,4700,1.3620027303695679
1714698856.569822,4800,1.284346103668213
1714698985.683562,4900,1.2825393676757812
1714699114.750573,5000,1.253854513168335
1714699244.958133,5100,1.2386891841888428
1714699373.986169,5200,1.265010118484497
1714699503.093532,5300,1.2263462543487549
1714699632.120905,5400,1.2420440912246704
1714699761.204778,5500,1.2602510452270508
1714699890.281561,5600,1.2476916313171387
1714700019.366377,5700,1.1932405233383179
1714700148.598776,5800,1.20369291305542
1714700277.8156,5900,1.2128896713256836
1714700406.933947,6000,1.172187089920044
1714700536.98153,6100,1.1852651834487915
1714700666.04863,6200,1.1518032550811768
1714700795.23956,6300,1.120386004447937
