Wall time,Step,Value
1714883117.190468,10000,1.3830221891403198
1714883167.330264,10100,1.3480159044265747
1714883216.489067,10200,1.3295284509658813
1714883265.719033,10300,1.4092974662780762
1714883314.920027,10400,1.391770839691162
1714883364.142706,10500,1.3073034286499023
1714883413.388722,10600,1.2840896844863892
1714883462.579232,10700,1.3031567335128784
1714883511.785586,10800,1.3332314491271973
1714883560.9757,10900,1.3061047792434692
1714883610.316293,11000,1.3479353189468384
1714883660.846927,11100,1.3581241369247437
1714883710.0331,11200,1.31606125831604
1714883759.197897,11300,1.3978968858718872
1714883808.398958,11400,1.3648258447647095
1714883857.50812,11500,1.4320433139801025
1714883906.65926,11600,1.3301217555999756
1714883955.866664,11700,1.3019709587097168
1714884004.954163,11800,1.3215032815933228
1714884054.189485,11900,1.3433572053909302
1714884103.392411,12000,1.330359697341919
1714884153.454722,12100,1.428612232208252
1714884202.607822,12200,1.3593538999557495
1714884251.766071,12300,1.4526748657226562
1714884300.876312,12400,1.4102710485458374
1714884350.135192,12500,1.311507225036621
1714884399.171207,12600,1.447922706604004
1714884448.37135,12700,1.3342530727386475
1714884497.610778,12800,1.3700120449066162
1714884546.822567,12900,1.5810612440109253
1714884595.938414,13000,1.3905514478683472
1714884645.882873,13100,1.36912202835083
1714884695.029691,13200,1.3782826662063599
1714884744.214721,13300,1.4070628881454468
1714884793.329731,13400,1.3943339586257935
1714884842.469893,13500,1.3852137327194214
1714884891.79186,13600,1.4537839889526367
1714884940.885177,13700,1.3787226676940918
1714884990.072969,13800,1.4005560874938965
1714885039.300862,13900,1.365010380744934
1714885088.449125,14000,1.356457233428955
1714885138.540893,14100,1.275990605354309
1714885187.638716,14200,1.3348116874694824
1714885236.782249,14300,1.3345826864242554
1714885285.998526,14400,1.3987507820129395
1714885335.149681,14500,1.3605055809020996
1714885384.345389,14600,1.3034961223602295
1714885433.586095,14700,1.3035621643066406
1714885482.666974,14800,1.3639626502990723
1714885531.860646,14900,1.331801176071167
1714885581.029534,15000,1.3641560077667236
1714885630.928764,15100,1.427423357963562
1714885680.029183,15200,1.374383568763733
1714885729.150608,15300,1.3169364929199219
1714885778.249492,15400,1.257214903831482
1714885827.390835,15500,1.3175541162490845
1714885876.552982,15600,1.346482753753662
1714885925.750857,15700,1.3440051078796387
1714885974.972178,15800,1.274746298789978
1714886024.185144,15900,1.3818860054016113
1714886073.337019,16000,1.4268975257873535
1714886123.346377,16100,1.3738518953323364
1714886172.600543,16200,1.2837601900100708
1714886221.697188,16300,1.4357614517211914
1714886270.868741,16400,1.2689508199691772
1714886320.000983,16500,1.3461623191833496
1714886369.09204,16600,1.2620235681533813
1714886418.154144,16700,1.2282994985580444
1714886467.252633,16800,1.242917537689209
1714886516.469233,16900,1.2218480110168457
1714886565.680484,17000,1.386925458908081
1714886615.714026,17100,1.343421459197998
1714886664.927904,17200,1.3176116943359375
1714886714.192858,17300,1.3761874437332153
1714886763.325757,17400,1.297896385192871
1714886812.424247,17500,1.3181312084197998
1714886861.61538,17600,1.2783312797546387
1714886910.777351,17700,1.291650652885437
1714886959.921348,17800,1.3222264051437378
1714887009.021729,17900,1.2943787574768066
1714887058.169209,18000,1.3146227598190308
1714887108.288794,18100,1.2669202089309692
1714887157.417651,18200,1.2927982807159424
1714887206.568594,18300,1.278976321220398
1714887255.72215,18400,1.3734451532363892
1714887304.899562,18500,1.3160700798034668
1714887354.138781,18600,1.260095477104187
1714887403.316486,18700,1.2574390172958374
1714887452.666903,18800,1.33343505859375
1714887501.775607,18900,1.200445294380188
1714887550.903075,19000,1.2244319915771484
1714887600.918022,19100,1.263837456703186
1714887650.05747,19200,1.2135299444198608
1714887699.268015,19300,1.2301599979400635
1714887748.3803,19400,1.2538628578186035
1714887797.491353,19500,1.2972922325134277
1714887846.645975,19600,1.295911431312561
1714887895.885386,19700,1.2744730710983276
1714887945.063787,19800,1.2029063701629639
1714887994.147874,19900,1.1752158403396606
1714888043.325684,20000,1.180738091468811
1714888093.39864,20100,1.1601192951202393
1714888142.638018,20200,1.1604220867156982
1714888191.856389,20300,1.1558902263641357
1714888240.993595,20400,1.2428950071334839
1714888290.147251,20500,1.209579586982727
1714888339.225114,20600,1.2466408014297485
1714888388.282394,20700,1.261417031288147
1714888437.49635,20800,1.4841526746749878
1714888486.588758,20900,1.2861536741256714
1714888535.793475,21000,1.2597684860229492
1714888585.843866,21100,1.2166498899459839
1714888635.046693,21200,1.2713961601257324
1714888684.209534,21300,1.1971728801727295
1714888733.413553,21400,1.1789822578430176
1714888782.583835,21500,1.2199167013168335
1714888831.736316,21600,1.2205227613449097
1714888881.013276,21700,1.1557259559631348
1714888930.27167,21800,1.306654930114746
1714888979.310329,21900,1.2718477249145508
1714889028.398152,22000,1.2462737560272217
1714889078.330968,22100,1.2941772937774658
1714889127.656815,22200,1.2149085998535156
1714889176.797708,22300,1.2018758058547974
1714889225.990815,22400,1.2268283367156982
1714889275.107651,22500,1.1841590404510498
1714889324.275124,22600,1.2169749736785889
1714889373.568185,22700,1.2224366664886475
1714889422.747986,22800,1.1736754179000854
1714889471.961348,22900,1.2114908695220947
1714889521.050377,23000,1.1795810461044312
1714889571.059952,23100,1.294001579284668
1714889620.21049,23200,1.240743637084961
1714889669.278292,23300,1.2617192268371582
1714889718.456626,23400,1.293491005897522
1714889767.508808,23500,1.1781699657440186
1714889816.599098,23600,1.1366839408874512
1714889865.714445,23700,1.1882901191711426
1714889914.915315,23800,1.2123180627822876
1714889964.071705,23900,1.1465137004852295
1714890013.285454,24000,1.1868722438812256
1714890063.800843,24100,1.2771058082580566
1714890113.02831,24200,1.1758595705032349
1714890162.226115,24300,1.2425785064697266
1714890211.384711,24400,1.2584319114685059
1714890260.544065,24500,1.1886693239212036
1714890309.721454,24600,1.2257072925567627
1714890358.909874,24700,1.2005213499069214
1714890408.170444,24800,1.1968896389007568
1714890457.34056,24900,1.204953670501709
1714890506.410268,25000,1.263660192489624
1714890556.533928,25100,1.3489181995391846
1714890605.754791,25200,1.1939167976379395
1714890655.006867,25300,1.2200713157653809
1714890704.299904,25400,1.2275029420852661
1714890753.508052,25500,1.2322475910186768
1714890802.794333,25600,1.3590885400772095
1714890852.047318,25700,1.2549494504928589
1714890901.248689,25800,1.2411975860595703
1714890950.503692,25900,1.1928448677062988
1714890999.695763,26000,1.4736775159835815
1714891049.844392,26100,1.2045292854309082
1714891099.18223,26200,1.1937904357910156
1714891148.529347,26300,1.203883171081543
1714891197.943581,26400,1.1760947704315186
1714891247.238112,26500,1.286551833152771
1714891296.494402,26600,1.2351789474487305
1714891345.76407,26700,1.2508606910705566
1714891395.166215,26800,1.2189884185791016
1714891444.495522,26900,1.2044589519500732
1714891493.745758,27000,1.2683876752853394
1714891543.863165,27100,1.2252346277236938
1714891593.176737,27200,1.208126425743103
1714891642.504663,27300,1.1686129570007324
1714891691.778104,27400,1.1701617240905762
1714891741.064621,27500,1.2188245058059692
1714891790.396476,27600,1.1198309659957886
1714891839.611728,27700,1.194893717765808
1714891888.728124,27800,1.1628262996673584
1714891937.965968,27900,1.169395923614502
1714891987.090577,28000,1.1940168142318726
1714892037.315165,28100,1.1405504941940308
1714892086.629134,28200,1.205000877380371
1714892135.981059,28300,1.1770625114440918
1714892185.325329,28400,1.1091570854187012
1714892234.57715,28500,1.1845942735671997
1714892283.829385,28600,1.2279117107391357
1714892333.0618,28700,1.1558034420013428
1714892382.380489,28800,1.086116075515747
1714892431.790159,28900,1.1552492380142212
1714892481.115382,29000,1.275194525718689
1714892531.096875,29100,1.2223892211914062
1714892580.495659,29200,1.306949257850647
1714892629.783127,29300,1.2051081657409668
1714892678.969493,29400,1.2013375759124756
1714892728.161203,29500,1.163251519203186
1714892777.217449,29600,1.1746766567230225
1714892826.602333,29700,1.2117711305618286
1714892875.876419,29800,1.190930962562561
1714892925.082516,29900,1.198275089263916
1714892974.326295,30000,1.169630765914917
