Wall time,Step,Value
1714592694.504713,100,3.811652898788452
1714592761.04917,200,3.5893030166625977
1714592827.566519,300,3.4249768257141113
1714592894.032262,400,3.2844619750976562
1714592960.547029,500,3.224107265472412
1714593027.046272,600,3.1732864379882812
1714593093.5189,700,3.0990281105041504
1714593160.015972,800,2.9083287715911865
1714593226.499986,900,2.8764188289642334
1714593292.998831,1000,2.891240119934082
1714593361.21546,1100,3.0175037384033203
1714593427.74845,1200,2.9193756580352783
1714593494.234365,1300,2.7908935546875
1714593560.718558,1400,2.804466962814331
1714593627.243212,1500,2.7482357025146484
1714593693.73377,1600,2.706713914871216
1714593760.177277,1700,2.623222589492798
1714593826.6635,1800,2.5352914333343506
1714593893.185412,1900,2.5767745971679688
1714593959.653469,2000,2.5652413368225098
1714594027.75516,2100,2.494072914123535
1714594094.226976,2200,2.460139274597168
1714594160.729674,2300,2.4670467376708984
1714594227.275205,2400,2.5406341552734375
1714594293.668797,2500,2.4470434188842773
1714594360.158944,2600,2.4503791332244873
1714594426.633351,2700,2.550114631652832
1714594493.053942,2800,2.441805362701416
1714594559.523864,2900,2.4654037952423096
1714594626.002541,3000,2.491234540939331
1714594694.069136,3100,2.4120872020721436
1714594760.52393,3200,2.260869026184082
1714594827.00687,3300,2.3757081031799316
1714594893.505289,3400,2.2479190826416016
1714594960.012605,3500,2.3296046257019043
1714595026.500575,3600,2.262127637863159
1714595093.004001,3700,2.34158992767334
1714595159.48016,3800,2.3585190773010254
1714595225.966662,3900,2.448326826095581
1714595292.432854,4000,2.4486770629882812
1714595360.406561,4100,2.2654693126678467
1714595426.852985,4200,2.2642784118652344
1714595493.275282,4300,2.2179672718048096
1714595559.713088,4400,2.336871862411499
1714595626.143701,4500,2.216242790222168
1714595692.652368,4600,2.271838665008545
1714595759.068235,4700,2.149742841720581
1714595825.476929,4800,2.292891502380371
1714595891.865273,4900,2.189589500427246
1714595958.297235,5000,2.0671281814575195
1714596026.50524,5100,2.241243362426758
1714596092.921258,5200,2.2080636024475098
1714596159.328408,5300,2.2424798011779785
1714596225.705187,5400,2.166651725769043
1714596292.173579,5500,2.159507989883423
1714596358.580355,5600,2.2056310176849365
1714596425.028142,5700,2.2632241249084473
1714596491.530532,5800,2.1923582553863525
1714596557.999581,5900,2.161614418029785
1714596624.498191,6000,2.171355724334717
1714596692.608276,6100,2.0874075889587402
1714596759.119602,6200,2.142249822616577
1714596825.677521,6300,2.265890121459961
1714596892.220265,6400,2.252762794494629
1714596958.749895,6500,2.225193738937378
1714597025.295564,6600,2.1837539672851562
1714597091.810933,6700,2.213510513305664
1714597158.320966,6800,2.005582809448242
1714597224.883014,6900,2.1388983726501465
1714597291.461112,7000,2.019320249557495
1714597359.649068,7100,2.095836877822876
1714597426.220065,7200,2.1110637187957764
1714597492.815147,7300,2.1215615272521973
1714597559.385176,7400,2.2055039405822754
1714597625.938418,7500,2.034558057785034
1714597692.530366,7600,2.0101635456085205
1714597759.10977,7700,2.066948652267456
1714597825.653932,7800,1.9581043720245361
1714597892.211947,7900,1.9953373670578003
1714597958.719822,8000,1.9687347412109375
1714598027.437384,8100,2.0428552627563477
1714598093.919643,8200,1.946686863899231
1714598160.368991,8300,1.8761258125305176
1714598226.875438,8400,1.951351523399353
1714598293.323826,8500,2.004823923110962
1714598359.777132,8600,1.9196444749832153
1714598426.309541,8700,2.0444977283477783
1714598492.79779,8800,1.9309457540512085
1714598559.257525,8900,1.9604662656784058
1714598625.746503,9000,1.9477412700653076
1714598694.031938,9100,1.9904999732971191
1714598760.516393,9200,1.9275517463684082
1714598827.056197,9300,1.8503729104995728
1714598893.548848,9400,1.8832335472106934
1714598960.090705,9500,1.940670132637024
1714599026.623779,9600,1.9331462383270264
1714599093.131968,9700,1.9748457670211792
1714599159.651048,9800,1.855762004852295
1714599226.155763,9900,1.9437353610992432
1714599292.668362,10000,1.8580392599105835
1714599360.824045,10100,1.9762544631958008
1714599427.382606,10200,1.8890984058380127
1714599493.888651,10300,1.9518399238586426
1714599560.411024,10400,1.8280688524246216
1714599626.979898,10500,1.729331374168396
1714599693.538858,10600,1.8669546842575073
1714599760.114349,10700,1.9279299974441528
1714599826.662769,10800,1.8430670499801636
1714599893.244645,10900,1.887447476387024
1714599959.801682,11000,1.9591755867004395
1714600028.008339,11100,1.9523180723190308
1714600094.55628,11200,1.7251559495925903
1714600161.129159,11300,1.970841646194458
1714600227.699789,11400,1.935103178024292
1714600294.267662,11500,1.9445581436157227
1714600360.804456,11600,1.802910566329956
1714600427.368101,11700,1.8037612438201904
1714600493.920303,11800,1.7938897609710693
1714600560.444527,11900,1.9082237482070923
1714600627.029732,12000,1.767952561378479
1714600695.230226,12100,1.846893310546875
1714600761.745893,12200,1.8085970878601074
1714600828.293449,12300,1.9242758750915527
1714600894.797793,12400,1.766026496887207
1714600961.309095,12500,1.8348406553268433
1714601027.780032,12600,1.7298104763031006
1714601094.304917,12700,1.8534209728240967
1714601160.860855,12800,1.7939854860305786
1714601227.470158,12900,1.8118224143981934
1714601294.058946,13000,1.7799904346466064
1714601362.358478,13100,1.8955893516540527
1714601428.984396,13200,1.8507189750671387
1714601495.65934,13300,1.825679898262024
1714601562.354396,13400,1.8129217624664307
1714601629.024769,13500,1.8273353576660156
1714601695.69252,13600,1.7892533540725708
1714601762.315673,13700,1.8221213817596436
1714601828.957034,13800,1.8048193454742432
1714601895.537261,13900,1.7391411066055298
1714601962.097564,14000,1.839065432548523
1714602030.287117,14100,1.7361090183258057
1714602096.790507,14200,1.7259823083877563
1714602163.336713,14300,1.7762101888656616
1714602229.848706,14400,1.729192852973938
1714602296.407047,14500,1.8335109949111938
1714602362.905698,14600,1.7455788850784302
1714602429.402979,14700,1.7360713481903076
1714602495.933283,14800,1.7154035568237305
1714602562.440893,14900,1.6903576850891113
1714602628.969775,15000,1.7139103412628174
1714602697.111949,15100,1.7266310453414917
1714602763.610259,15200,1.6990118026733398
1714602830.147159,15300,1.7050747871398926
1714602896.655966,15400,1.6609569787979126
1714602963.150805,15500,1.6949423551559448
1714603029.680145,15600,2.164693832397461
1714603096.148104,15700,1.988684058189392
1714603162.635356,15800,1.8940322399139404
1714603229.109548,15900,1.7071266174316406
1714603295.661065,16000,1.9072390794754028
1714603363.870607,16100,1.8042078018188477
1714603430.428213,16200,1.8403754234313965
1714603496.940063,16300,1.7283508777618408
1714603563.517473,16400,1.6694530248641968
1714603630.116503,16500,1.6493635177612305
1714603696.74535,16600,1.6380248069763184
1714603763.318459,16700,1.7742562294006348
1714603829.916555,16800,1.6696945428848267
1714603896.502029,16900,1.6169787645339966
1714603963.086873,17000,1.7002917528152466
1714604031.373876,17100,1.6430459022521973
1714604098.036165,17200,1.6060718297958374
1714604164.654263,17300,1.6177586317062378
1714604231.333473,17400,1.8094676733016968
1714604298.044539,17500,1.6310375928878784
1714604364.70903,17600,1.581312656402588
1714604431.377128,17700,1.6099269390106201
1714604498.109842,17800,1.7444452047348022
1714604564.731373,17900,1.6711982488632202
1714604631.355909,18000,1.6385480165481567
1714604699.563142,18100,1.6017016172409058
1714604766.073125,18200,1.7409510612487793
1714604832.594309,18300,1.6646722555160522
1714604899.089415,18400,1.759175419807434
1714604965.621471,18500,1.697576880455017
1714605032.120889,18600,1.7278231382369995
1714605098.623479,18700,1.715598464012146
1714605165.19814,18800,1.5594052076339722
1714605231.737297,18900,1.518079400062561
1714605298.294592,19000,1.7140687704086304
1714605366.514183,19100,1.6657387018203735
1714605433.07392,19200,1.5917105674743652
1714605499.587357,19300,1.6905238628387451
1714605566.123565,19400,1.7281686067581177
1714605632.697488,19500,1.773003339767456
1714605699.26771,19600,1.6923003196716309
1714605765.838716,19700,1.638106107711792
1714605832.420909,19800,1.575015902519226
1714605899.045913,19900,1.5957627296447754
1714605965.629597,20000,1.6538705825805664
1714606034.412379,20100,1.596503734588623
1714606101.026562,20200,1.6008353233337402
1714606167.66536,20300,1.6376951932907104
1714606234.270918,20400,1.6572686433792114
1714606300.857281,20500,1.7051212787628174
1714606367.446654,20600,1.7266249656677246
1714606434.056348,20700,1.6575419902801514
1714606500.67299,20800,1.6881306171417236
1714606567.232526,20900,1.6830308437347412
1714606633.794911,21000,1.6220183372497559
1714606702.000481,21100,1.6278204917907715
1714606768.487655,21200,1.6402506828308105
1714606834.954078,21300,1.5565372705459595
1714606901.392087,21400,1.5965429544448853
1714606967.942253,21500,1.6538957357406616
1714607034.441593,21600,1.6469357013702393
1714607100.927883,21700,1.5500669479370117
1714607167.45435,21800,1.5423250198364258
1714607233.974982,21900,1.6061533689498901
1714607300.502622,22000,1.5260752439498901
1714607368.683206,22100,1.6189004182815552
1714607435.180117,22200,1.4790964126586914
1714607501.709169,22300,1.5189493894577026
1714607568.232183,22400,1.5760433673858643
1714607634.769723,22500,1.6086715459823608
1714607701.329264,22600,1.5285547971725464
1714607767.899124,22700,1.5928646326065063
1714607834.426445,22800,1.6216304302215576
1714607900.952085,22900,1.5282078981399536
1714607967.476024,23000,1.6140841245651245
1714608035.741582,23100,1.5265384912490845
1714608102.243989,23200,1.5680041313171387
1714608168.787853,23300,1.5948001146316528
1714608235.353956,23400,1.5150489807128906
1714608301.887381,23500,1.4873766899108887
1714608368.467482,23600,1.4297120571136475
1714608434.974359,23700,1.5631672143936157
1714608501.496367,23800,1.5045347213745117
1714608568.027575,23900,1.4757977724075317
1714608634.556394,24000,1.476779818534851
1714608702.66966,24100,1.4870456457138062
1714608769.196965,24200,1.4948638677597046
1714608835.697389,24300,1.5572203397750854
1714608902.241509,24400,1.5270631313323975
1714608968.750853,24500,1.4716622829437256
1714609035.287974,24600,1.479965329170227
1714609101.823006,24700,1.722611427307129
1714609168.329525,24800,1.5862388610839844
1714609234.86752,24900,1.5071251392364502
1714609301.399589,25000,1.4276609420776367
1714609370.414602,25100,1.4647746086120605
1714609436.90526,25200,1.501711130142212
1714609503.382571,25300,1.4691523313522339
1714609569.876241,25400,1.5034666061401367
1714609636.378298,25500,1.7105164527893066
1714609702.928635,25600,1.6428446769714355
1714609769.457883,25700,1.5179318189620972
1714609835.999134,25800,1.6207952499389648
1714609902.557296,25900,1.4811522960662842
1714609969.148946,26000,1.5384844541549683
1714610037.41541,26100,1.6643364429473877
1714610103.960486,26200,1.5934597253799438
1714610170.49918,26300,1.52764892578125
1714610237.011188,26400,1.4845361709594727
1714610303.451451,26500,1.5283339023590088
1714610369.858437,26600,1.5722545385360718
1714610436.244055,26700,1.61525559425354
1714610502.604293,26800,1.4882479906082153
1714610568.996709,26900,1.4818170070648193
1714610635.378103,27000,1.4764454364776611
1714610704.595899,27100,1.4889514446258545
1714610770.978759,27200,1.5388209819793701
1714610837.387399,27300,1.5688503980636597
1714610903.779941,27400,1.4561493396759033
1714610970.17954,27500,1.471922755241394
1714611036.567041,27600,1.4640601873397827
1714611102.971958,27700,1.4785298109054565
1714611169.410109,27800,1.5006461143493652
1714611235.820694,27900,1.4728912115097046
1714611302.227626,28000,1.417142391204834
1714611370.271469,28100,1.480373740196228
1714611436.724164,28200,1.458205223083496
1714611503.193363,28300,1.503699779510498
1714611569.712938,28400,1.4698415994644165
1714611636.203363,28500,1.4560842514038086
1714611702.713685,28600,1.4175961017608643
1714611769.23365,28700,1.428536057472229
1714611835.76644,28800,1.4186345338821411
1714611902.325868,28900,1.5030567646026611
1714611968.913658,29000,1.4512373208999634
1714612037.959937,29100,1.4881840944290161
1714612104.594483,29200,1.3648260831832886
1714612171.211821,29300,1.4281021356582642
1714612237.823681,29400,1.4155844449996948
1714612304.4521,29500,1.356809139251709
1714612371.096133,29600,1.3170597553253174
1714612437.667704,29700,1.3732033967971802
1714612504.24617,29800,1.3856703042984009
1714612570.791192,29900,1.3997502326965332
1714612637.357631,30000,1.378432035446167
1714612705.568645,30100,1.4559016227722168
1714612772.185696,30200,1.4939478635787964
1714612838.693891,30300,1.491788625717163
1714612905.234303,30400,1.6459476947784424
1714612971.748492,30500,1.4845268726348877
1714613038.250894,30600,1.4400534629821777
1714613104.700651,30700,1.3558120727539062
1714613171.114556,30800,1.37261164188385
1714613237.481697,30900,1.4158016443252563
1714613303.848045,31000,1.414841651916504
1714613372.517208,31100,1.4757881164550781
1714613438.795536,31200,1.4945189952850342
1714613505.156771,31300,1.5097589492797852
1714613571.498954,31400,1.4871422052383423
1714613637.847201,31500,1.4922901391983032
1714613704.132555,31600,1.397314190864563
1714613770.517448,31700,1.4279974699020386
1714613836.872664,31800,1.5810824632644653
1714613903.245979,31900,1.3117365837097168
